,name,device,train_batch_size,predict_batch_size,train_epochs,lr,criterion,optimizer,scheduler,attack,layers,clean,fgsm,pgd,train_loss,epoch0,epoch1,epoch2,epoch3,epoch4,epoch5,epoch6,epoch7,epoch8,epoch9,epoch10,epoch11,epoch12,epoch13,epoch14,epoch15,epoch16,epoch17,epoch18,epoch19,epoch20,epoch21,epoch22,epoch23,epoch24,epoch25,epoch26,epoch27,epoch28,epoch29,use_gpu,if_scheduler
02/28/2023 19:04,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 16, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 32, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 64, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (64, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5625919005870819, 'epoch1': 1.4814285607337951}",0.1468,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 19:05,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 16, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 32, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 64, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (64, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.6116272556781768, 'epoch1': 1.4932887732982636}",0.9815,0.9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 19:07,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 16, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 32, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 64, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (64, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5588324022293092, 'epoch1': 1.4794301581382752, 'epoch2': 1.4765396592617035, 'epoch3': 1.4745965869426727}",0.3884,0.516,0.4287,0.6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 19:11,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 16, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 32, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 64, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (64, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5787781825065612, 'epoch1': 1.483907935142517}",0.9222,0.9339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 19:12,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 16, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 32, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 64, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (64, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5757888429164886, 'epoch1': 1.4875752787590026, 'epoch2': 1.483350253343582, 'epoch3': 1.4816239602565766}",0.9819,0.987,0.9874,0.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2023 19:14,mnist,,120,120,4,0.001,CE,Adam,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 16, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 16, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((16, 32, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 32, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((32, 64, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (64, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5682641088962554, 'epoch1': 1.4809609594345092, 'epoch2': 1.4771692564487457}",0.9801,0.9825,0.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,mnist,,120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9969,0.5499,0.9808,"{'epoch0': 1.538963797569275, 'epoch1': 1.487991219520569, 'epoch2': 1.4835612847805024, 'epoch3': 1.4808433635234832, 'epoch4': 1.474963971376419, 'epoch5': 1.4741450276374817, 'epoch6': 1.4732587180137635, 'epoch7': 1.4737304139137268, 'epoch8': 1.4713345475196837, 'epoch9': 1.4700889060497284, 'epoch10': 1.4701160480976105, 'epoch11': 1.4699256138801575, 'epoch12': 1.4686378500461579, 'epoch13': 1.468119500875473, 'epoch14': 1.4677625198364257, 'epoch15': 1.4675553135871888, 'epoch16': 1.467515867471695, 'epoch17': 1.467146816253662, 'epoch18': 1.466669188261032, 'epoch19': 1.46684264087677, 'epoch20': 1.4665550384521484, 'epoch21': 1.4664272639751434, 'epoch22': 1.4663492112159728, 'epoch23': 1.4664351480007172, 'epoch24': 1.4661937704086303, 'epoch25': 1.466309202194214, 'epoch26': 1.4663280544281005, 'epoch27': 1.4659045853614807, 'epoch28': 1.4659840590953828, 'epoch29': 1.4660430130958557}",0.9792,0.9822,0.9892,0.9768,0.9949,0.993,0.9927,0.994,0.9951,0.9954,0.9951,0.9948,0.9957,0.9956,0.9955,0.9959,0.9964,0.9972,0.9968,0.9969,0.9969,0.9974,0.997,0.997,0.997,0.997,0.997,0.9967,0.9966,0.9969,,
0,mnist,,120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((24, 48, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((48, 96, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((96, 144, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((144, 192, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9971,0.2797,0.9813,"{'epoch0': 1.5741700963974, 'epoch1': 1.489098652601242, 'epoch2': 1.4841331408023835, 'epoch3': 1.4818771028518676, 'epoch4': 1.4745939683914184, 'epoch5': 1.474274754524231, 'epoch6': 1.4733825950622559, 'epoch7': 1.4732143785953522, 'epoch8': 1.4707622184753417, 'epoch9': 1.470302304983139, 'epoch10': 1.4696818022727967, 'epoch11': 1.4696643483638763, 'epoch12': 1.4684359550476074, 'epoch13': 1.4679946701526643, 'epoch14': 1.4681339266300202, 'epoch15': 1.4676928942203522, 'epoch16': 1.467374503135681, 'epoch17': 1.4671097021102906, 'epoch18': 1.4665753161907196, 'epoch19': 1.4668611714839934, 'epoch20': 1.4664911484718324, 'epoch21': 1.4663193907737733, 'epoch22': 1.4661753973960876, 'epoch23': 1.4659892661571503, 'epoch24': 1.465631090402603, 'epoch25': 1.4659345171451568, 'epoch26': 1.4658819649219512, 'epoch27': 1.4656030926704406, 'epoch28': 1.4656581416130066, 'epoch29': 1.4659039628505708}",0.9371,0.9879,0.9736,0.9897,0.9945,0.9932,0.9942,0.9939,0.9923,0.9962,0.9957,0.9957,0.996,0.9957,0.9961,0.9964,0.9968,0.9969,0.9967,0.9969,0.9972,0.9968,0.9967,0.9969,0.9971,0.9972,0.9969,0.997,0.9972,0.9971,,
0,mnist,,120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.3,), 'pgd': (0.3, 1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((24, 48, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((48, 96, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((96, 144, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((144, 192, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.997,0.3787,0.2123,"{'epoch0': 1.5721819911003112, 'epoch1': 1.490474771976471, 'epoch2': 1.4837113950252534, 'epoch3': 1.481307146549225, 'epoch4': 1.4755833883285523, 'epoch5': 1.4738716030120849, 'epoch6': 1.473088550567627, 'epoch7': 1.4726183671951294, 'epoch8': 1.470906393289566, 'epoch9': 1.4703595802783966, 'epoch10': 1.469856077671051, 'epoch11': 1.4698750829696656, 'epoch12': 1.468172797679901, 'epoch13': 1.4683437039852143, 'epoch14': 1.4680832521915437, 'epoch15': 1.4677179234027862, 'epoch16': 1.4671648864746094, 'epoch17': 1.4664789249897003, 'epoch18': 1.4664607779979706, 'epoch19': 1.4668393664360047, 'epoch20': 1.466631520986557, 'epoch21': 1.4661916506290436, 'epoch22': 1.4662586042881012, 'epoch23': 1.4660734837055207, 'epoch24': 1.4660982375144958, 'epoch25': 1.4660816617012025, 'epoch26': 1.4658539748191834, 'epoch27': 1.4658223195075988, 'epoch28': 1.46571488904953, 'epoch29': 1.4658393306732178}",0.9691,0.9868,0.9809,0.9888,0.994,0.9937,0.9948,0.9929,0.9959,0.9964,0.9959,0.996,0.9967,0.9971,0.9962,0.997,0.9961,0.9969,0.9969,0.9967,0.9965,0.9968,0.9968,0.9971,0.997,0.9969,0.997,0.9971,0.997,0.997,,
03/09/2023 16:32,mnist,"['cuda:4', 'cuda:5']",120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,{'epoch0': 1.5537467560768128},0.9841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/09/2023 16:36,mnist,['cuda:4'],120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5435330610275269, 'epoch1': 1.4881292603015899}",0.973,0.9894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/09/2023 16:45,mnist,"['cuda:4', 'cuda:5']",120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,"{'epoch0': 1.5597665877342224, 'epoch1': 1.4944043436050416, 'epoch2': 1.4885497269630432, 'epoch3': 1.4846899514198304, 'epoch4': 1.4779476070404052, 'epoch5': 1.4767506332397462, 'epoch6': 1.4774638957977295, 'epoch7': 1.4758417270183564, 'epoch8': 1.4729926190376281, 'epoch9': 1.4723944928646087, 'epoch10': 1.4719539301395417, 'epoch11': 1.4722807247638703, 'epoch12': 1.4704568796157838, 'epoch13': 1.4694996757507324, 'epoch14': 1.4696067550182343, 'epoch15': 1.4698822133541107, 'epoch16': 1.4690045921802521, 'epoch17': 1.4686450214385987, 'epoch18': 1.4682051649093628, 'epoch19': 1.468293327331543, 'epoch20': 1.4679771721363069, 'epoch21': 1.4677429981231689, 'epoch22': 1.4673963241577148, 'epoch23': 1.4678383440971374, 'epoch24': 1.4674809186458588, 'epoch25': 1.4674801433086395, 'epoch26': 1.467200616836548, 'epoch27': 1.4673902525901794, 'epoch28': 1.4672377202510833, 'epoch29': 1.4667988946437835}",0.9876,0.9847,0.9903,0.991,0.994,0.9943,0.9939,0.9939,0.9957,0.9953,0.9962,0.9952,0.9956,0.9963,0.9966,0.9959,0.9962,0.9963,0.9964,0.997,0.9975,0.9968,0.997,0.9965,0.997,0.9972,0.9973,0.9973,0.9971,0.9971,,
0,mnist,"['cuda:4', 'cuda:5']",120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9966,0.4686000347137451,0.0566000342369079,"{'epoch0': 1.5578565111160279, 'epoch1': 1.494585764169693, 'epoch2': 1.486878279685974, 'epoch3': 1.485680080652237, 'epoch4': 1.4779409637451173, 'epoch5': 1.4761908226013183, 'epoch6': 1.4762180299758911, 'epoch7': 1.4755486063957215, 'epoch8': 1.4734957325458526, 'epoch9': 1.4722492847442628, 'epoch10': 1.4717576155662537, 'epoch11': 1.471487025976181, 'epoch12': 1.4705755975246428, 'epoch13': 1.4695003747940063, 'epoch14': 1.4698592717647552, 'epoch15': 1.4693582880496978, 'epoch16': 1.4687914111614226, 'epoch17': 1.4678856551647186, 'epoch18': 1.4684348809719086, 'epoch19': 1.4683841757774354, 'epoch20': 1.4683943355083466, 'epoch21': 1.4672772011756896, 'epoch22': 1.4676398408412934, 'epoch23': 1.468012099981308, 'epoch24': 1.4676471042633057, 'epoch25': 1.4673716285228728, 'epoch26': 1.4674930562973023, 'epoch27': 1.4671270072460174, 'epoch28': 1.467229100704193, 'epoch29': 1.467249979019165}",0.9841,0.9886,0.9902,0.9904,0.9936,0.994,0.9945,0.9938,0.9955,0.9949,0.9956,0.9972,0.9962,0.9964,0.9967,0.9965,0.9966,0.9969,0.9971,0.9966,0.9971,0.9969,0.9972,0.9963,0.9968,0.9968,0.9966,0.9968,0.9968,0.9966,,
0,mnist,"['cuda:4', 'cuda:5']",120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9972,0.3601999878883362,0.0594000220298767,"{'epoch0': 1.556715369939804, 'epoch1': 1.49402778172493, 'epoch2': 1.489362421989441, 'epoch3': 1.4856070959568024, 'epoch4': 1.4786995902061462, 'epoch5': 1.477012511253357, 'epoch6': 1.4763658533096313, 'epoch7': 1.475717308998108, 'epoch8': 1.4727584614753724, 'epoch9': 1.4722104935646056, 'epoch10': 1.471576399564743, 'epoch11': 1.4716688973903655, 'epoch12': 1.4701236317157744, 'epoch13': 1.4700303287506105, 'epoch14': 1.4696206359863282, 'epoch15': 1.4698344321250916, 'epoch16': 1.468825758934021, 'epoch17': 1.4682859263420105, 'epoch18': 1.468409651517868, 'epoch19': 1.468718896150589, 'epoch20': 1.4679426391124726, 'epoch21': 1.4676605713367463, 'epoch22': 1.4677023072242736, 'epoch23': 1.4679447431564332, 'epoch24': 1.46770374584198, 'epoch25': 1.467293452501297, 'epoch26': 1.4671920764446258, 'epoch27': 1.4670095095634461, 'epoch28': 1.4669165651798248, 'epoch29': 1.4670779218673706}",0.984,0.9855,0.9895,0.9928,0.9946,0.9941,0.9938,0.9939,0.9957,0.9948,0.9956,0.9949,0.9963,0.9963,0.9962,0.9955,0.9966,0.9961,0.9957,0.9968,0.9962,0.9964,0.9972,0.9967,0.9963,0.9968,0.9972,0.9972,0.9971,0.9972,,
0,mnist,['cuda:4'],120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9965,0.6466000080108643,0.2075000405311584,"{'epoch0': 1.5425300798416137, 'epoch1': 1.48744495511055, 'epoch2': 1.483191119670868, 'epoch3': 1.4794846782684326, 'epoch4': 1.4743223221302033, 'epoch5': 1.4733566324710845, 'epoch6': 1.4736419167518615, 'epoch7': 1.4732118954658509, 'epoch8': 1.4702432150840758, 'epoch9': 1.4699535562992097, 'epoch10': 1.4697560110092163, 'epoch11': 1.4697464780807494, 'epoch12': 1.4685334503650664, 'epoch13': 1.4679006884098054, 'epoch14': 1.4678615906238557, 'epoch15': 1.4677985484600067, 'epoch16': 1.4667661793231963, 'epoch17': 1.4669490900039672, 'epoch18': 1.4666942436695098, 'epoch19': 1.4666583194732665, 'epoch20': 1.466186231613159, 'epoch21': 1.4666105008125305, 'epoch22': 1.4662951562404634, 'epoch23': 1.4662824935913086, 'epoch24': 1.4659254417419434, 'epoch25': 1.4659628837108611, 'epoch26': 1.465759179353714, 'epoch27': 1.4658635969161988, 'epoch28': 1.4659317936897278, 'epoch29': 1.4656467814445495}",0.9795,0.9858,0.9871,0.991,0.9932,0.9934,0.9948,0.9945,0.9954,0.9955,0.9958,0.9947,0.9961,0.9961,0.996,0.9967,0.9972,0.9965,0.9972,0.9967,0.9968,0.9969,0.9971,0.9968,0.9968,0.9968,0.9969,0.997,0.9965,0.9965,,
